,ID_interwencji,ID_wyposazenia
193583,64373,2558
193584,64373,43719
193585,64374,12590
193586,64374,40953
193587,64374,8170
193588,64374,49761
193589,64374,15119
193590,64375,17436
193591,64375,51793
193592,64376,14557
193593,64376,50841
193594,64376,4995
193595,64376,30573
193596,64376,41577
193597,64377,23205
193598,64378,48636
193599,64379,17902
193600,64379,57423
193601,64379,54103
193602,64379,35137
193603,64380,11994
193604,64380,28264
193605,64380,24367
193606,64380,51353
193607,64381,39289
193608,64381,8651
193609,64381,33582
193610,64381,16142
193611,64382,12623
193612,64383,40505
193613,64383,4899
193614,64384,38702
193615,64384,11438
193616,64384,35359
193617,64384,49828
193618,64384,26416
193619,64385,6377
193620,64385,7538
193621,64385,27982
193622,64386,56003
193623,64386,20287
193624,64386,29902
193625,64386,1633
193626,64387,48082
193627,64388,37607
193628,64388,54610
193629,64388,52672
193630,64388,18059
193631,64388,48193
193632,64389,58676
193633,64389,13095
193634,64390,15774
193635,64390,9220
193636,64390,16699
193637,64390,41462
193638,64390,41891
193639,64391,38372
193640,64391,208
193641,64391,23654
193642,64391,55103
193643,64391,42757
193644,64392,34742
193645,64392,11771
193646,64392,32142
193647,64393,30319
193648,64393,44516
193649,64394,43021
193650,64394,23718
193651,64394,37986
193652,64394,14049
193653,64394,34723
193654,64395,37174
193655,64395,36244
193656,64395,40359
193657,64395,52858
193658,64396,30308
193659,64396,5815
193660,64396,13004
193661,64396,20441
193662,64396,10874
193663,64397,55112
193664,64397,42069
193665,64397,4814
193666,64398,53654
193667,64398,35842
193668,64398,13742
193669,64398,4364
193670,64399,23968
193671,64399,56971
193672,64399,5236
193673,64399,30197
193674,64400,58014
193675,64400,33862
193676,64401,45164
193677,64402,40180
193678,64403,38918
193679,64403,14975
193680,64403,51262
193681,64403,51579
193682,64404,18062
193683,64405,8810
193684,64405,41199
193685,64405,54225
193686,64405,54491
193687,64405,5710
193688,64406,47143
193689,64406,49490
193690,64406,31003
193691,64407,9488
193692,64407,4593
193693,64407,35133
193694,64407,7235
193695,64407,40992
193696,64408,5523
193697,64408,14075
193698,64408,38209
193699,64408,30657
193700,64409,43227
193701,64409,29551
193702,64410,50628
193703,64410,47857
193704,64410,44776
193705,64410,57227
193706,64410,57638
193707,64411,57084
193708,64411,34717
193709,64411,59353
193710,64412,43587
193711,64412,51490
193712,64412,1357
193713,64412,2484
193714,64412,38944
193715,64413,55312
193716,64414,5351
193717,64414,56507
193718,64414,34413
193719,64414,23105
193720,64415,28146
193721,64416,43388
193722,64416,46546
193723,64417,40125
193724,64417,24647
193725,64417,19355
193726,64417,39841
193727,64418,51388
193728,64418,27633
193729,64418,15686
193730,64418,17304
193731,64418,46200
193732,64419,58408
193733,64419,42589
193734,64419,33276
193735,64419,1624
193736,64420,12339
193737,64420,28980
193738,64420,57875
193739,64420,39074
193740,64421,37405
193741,64422,38038
193742,64422,51870
193743,64422,2575
193744,64422,33998
193745,64422,41671
193746,64423,58854
193747,64423,46090
193748,64424,37570
193749,64425,42930
193750,64425,15500
193751,64425,57082
193752,64425,57845
193753,64425,39159
193754,64426,24747
193755,64426,30308
193756,64427,33415
193757,64428,7736
193758,64428,3345
193759,64429,28016
193760,64429,29453
193761,64429,46269
193762,64429,27659
193763,64430,179
193764,64430,5237
193765,64430,16788
193766,64431,38731
193767,64431,36637
193768,64431,48471
193769,64431,40569
193770,64431,41780
193771,64432,14550
193772,64432,21377
193773,64433,18295
193774,64433,21904
193775,64433,15586
193776,64434,26290
193777,64435,9713
193778,64435,24734
193779,64435,22153
193780,64435,9395
193781,64436,20153
193782,64436,44967
193783,64436,29039
193784,64436,27880
193785,64437,44608
193786,64437,12869
193787,64437,50915
193788,64437,42923
193789,64437,55023
193790,64438,25996
193791,64438,36402
193792,64439,6443
193793,64439,16813
193794,64439,31605
193795,64440,729
193796,64441,7983
193797,64442,16957
193798,64443,10528
193799,64443,24979
193800,64443,46004
193801,64443,40331
193802,64444,20204
193803,64444,55002
193804,64444,12833
193805,64444,32952
193806,64445,23807
193807,64445,39054
193808,64446,34111
193809,64447,32950
193810,64448,8154
193811,64448,9749
193812,64448,45022
193813,64448,49871
193814,64448,49793
193815,64449,58236
193816,64449,1854
193817,64449,11435
193818,64450,41067
193819,64450,2607
193820,64450,27409
193821,64451,10777
193822,64451,40636
193823,64451,55032
193824,64451,24885
193825,64452,20950
193826,64453,356
193827,64453,40522
193828,64453,14204
193829,64454,22018
193830,64455,46326
193831,64455,26682
193832,64455,15215
193833,64455,18979
193834,64455,16690
193835,64456,52718
193836,64456,43461
193837,64457,21503
193838,64457,31645
193839,64457,43388
193840,64457,57103
193841,64458,39124
193842,64458,7869
193843,64458,5077
193844,64458,20375
193845,64459,5980
193846,64459,56454
193847,64459,1599
193848,64460,31824
193849,64460,45894
193850,64460,51026
193851,64460,23688
193852,64461,10101
193853,64461,50012
193854,64461,20406
193855,64462,14234
193856,64462,46926
193857,64462,13142
193858,64462,15386
193859,64462,36473
193860,64463,21430
193861,64463,10089
193862,64464,30186
193863,64464,11531
193864,64464,42982
193865,64464,46233
193866,64465,10378
193867,64465,58670
193868,64466,58085
193869,64466,45763
193870,64466,1126
193871,64466,39885
193872,64466,53227
193873,64467,18315
193874,64467,39169
193875,64467,10852
193876,64467,10886
193877,64467,34666
193878,64468,56461
193879,64468,15547
193880,64468,37064
193881,64468,27710
193882,64468,19340
193883,64469,47402
193884,64470,18366
193885,64470,57945
193886,64470,19753
193887,64470,24877
193888,64471,30201
193889,64471,32343
193890,64472,48514
193891,64472,345
193892,64472,56541
193893,64472,20568
193894,64473,59684
193895,64473,3791
193896,64473,50318
193897,64473,56929
193898,64473,59664
193899,64474,279
193900,64474,46325
193901,64475,12718
193902,64476,32603
193903,64476,38086
193904,64476,15828
193905,64477,15711
193906,64477,28725
193907,64477,8546
193908,64477,40759
193909,64477,31601
193910,64478,27209
193911,64478,10707
193912,64479,11620
193913,64479,10966
193914,64479,30022
193915,64480,53490
193916,64480,57345
193917,64480,17348
193918,64480,19473
193919,64480,8958
193920,64481,27325
193921,64481,21267
193922,64482,26080
193923,64482,3825
193924,64483,2881
193925,64483,27875
193926,64483,35758
193927,64484,1598
193928,64484,40422
193929,64484,44085
193930,64484,18434
193931,64484,52495
193932,64485,37072
193933,64486,57465
193934,64486,519
193935,64486,44404
193936,64486,44368
193937,64487,1483
193938,64487,29507
193939,64487,16693
193940,64488,56554
193941,64489,37044
193942,64489,49800
193943,64490,35583
193944,64490,35682
193945,64490,5673
193946,64490,57345
193947,64491,33857
193948,64492,36548
193949,64493,53032
193950,64494,37568
193951,64494,49239
193952,64494,49621
193953,64494,20670
193954,64494,33977
193955,64495,15204
193956,64495,25935
193957,64495,48826
193958,64496,52627
193959,64496,13681
193960,64496,38719
193961,64496,8280
193962,64496,33205
193963,64497,41383
193964,64497,47966
193965,64497,41343
193966,64497,59643
193967,64497,44408
193968,64498,30197
193969,64498,14485
193970,64499,5482
193971,64499,35723
193972,64499,14675
193973,64500,33459
193974,64500,33185
193975,64500,575
193976,64500,4603
193977,64501,12086
193978,64502,26199
193979,64502,55436
193980,64502,44363
193981,64502,38627
193982,64503,36303
193983,64503,30101
193984,64503,57953
193985,64503,57235
193986,64504,50248
193987,64504,31369
193988,64504,21789
193989,64504,43063
193990,64505,56760
193991,64505,43494
193992,64506,2601
193993,64506,11809
193994,64506,17961
193995,64506,5587
193996,64507,57566
193997,64507,44233
193998,64507,26212
193999,64507,41307
194000,64508,22234
194001,64509,6930
194002,64509,37033
194003,64509,28430
194004,64509,45542
194005,64509,51739
194006,64510,40766
194007,64510,23141
194008,64511,3566
194009,64511,8264
194010,64511,57108
194011,64512,28046
194012,64512,4816
194013,64512,9036
194014,64512,6076
194015,64513,24902
194016,64513,33748
194017,64513,48014
194018,64513,48890
194019,64513,15770
194020,64514,29714
194021,64514,38603
194022,64514,36755
194023,64514,38907
194024,64515,55922
194025,64515,29443
194026,64516,43526
194027,64516,22570
194028,64516,9932
194029,64516,47823
194030,64517,55566
194031,64517,602
194032,64517,36952
194033,64517,46447
194034,64517,42522
194035,64518,51644
194036,64519,11254
194037,64519,33138
194038,64519,39116
194039,64520,20162
194040,64520,13225
194041,64520,58893
194042,64521,15061
194043,64521,20091
194044,64521,12997
194045,64521,17316
194046,64521,49457
194047,64522,32689
194048,64522,33785
194049,64522,48051
194050,64522,28285
194051,64523,30296
194052,64524,13827
194053,64525,7619
194054,64525,46315
194055,64525,4644
194056,64525,49330
194057,64525,713
194058,64526,16255
194059,64526,36483
194060,64526,30828
194061,64526,26013
194062,64526,15696
194063,64527,47677
194064,64527,56228
194065,64527,53610
194066,64528,1652
194067,64529,58174
194068,64530,42506
194069,64531,40155
194070,64531,47682
194071,64531,15049
194072,64531,2063
194073,64531,30588
194074,64532,17474
194075,64533,10115
194076,64534,52796
194077,64534,35487
194078,64534,43744
194079,64535,45100
194080,64535,43283
194081,64536,56026
194082,64536,24676
194083,64536,33240
194084,64536,40770
194085,64537,13582
194086,64537,2884
194087,64537,588
194088,64537,33706
194089,64537,24401
194090,64538,57134
194091,64538,46621
194092,64539,18051
194093,64539,35981
194094,64539,56020
194095,64540,48679
194096,64540,4500
194097,64540,41690
194098,64540,16990
194099,64541,38527
194100,64541,8814
194101,64541,22120
194102,64542,58781
194103,64543,2123
194104,64544,17498
194105,64544,53261
194106,64544,36667
194107,64544,34300
194108,64544,48884
194109,64545,3257
194110,64546,1520
194111,64546,9289
194112,64546,25630
194113,64546,39140
194114,64546,12165
194115,64547,30428
194116,64547,55405
194117,64548,39710
194118,64549,13226
194119,64549,53529
194120,64549,2957
194121,64549,5848
194122,64549,52339
194123,64550,22567
194124,64550,50832
194125,64550,45527
194126,64550,42840
194127,64551,29738
194128,64551,1008
194129,64551,14973
194130,64551,22580
194131,64552,33332
194132,64552,53498
194133,64552,36503
194134,64552,4837
194135,64553,48848
194136,64553,16742
194137,64553,1501
194138,64553,14315
194139,64554,22053
194140,64554,30987
194141,64555,2937
194142,64555,5889
194143,64555,34491
194144,64555,23061
194145,64556,51039
194146,64556,34863
194147,64556,38138
194148,64556,36373
194149,64556,13855
194150,64557,55931
194151,64557,23073
194152,64557,3008
194153,64557,45654
194154,64558,24773
194155,64558,12209
194156,64558,2131
194157,64559,35197
194158,64559,59365
194159,64559,23522
194160,64559,29333
194161,64560,20452
194162,64560,17606
194163,64560,53705
194164,64561,58276
194165,64561,40607
194166,64562,20693
194167,64563,16598
194168,64563,3972
194169,64564,22246
194170,64565,34917
194171,64565,31421
194172,64565,58940
194173,64566,47500
194174,64566,48685
194175,64567,14245
194176,64567,2385
194177,64568,49280
194178,64568,9487
194179,64568,1760
194180,64568,10884
194181,64569,31270
194182,64569,8787
194183,64570,38626
194184,64570,33722
194185,64571,44735
194186,64571,15834
194187,64572,25084
194188,64572,314
194189,64573,47638
194190,64573,36764
194191,64573,34820
194192,64574,43843
194193,64574,14757
194194,64574,32270
194195,64574,25887
194196,64574,43006
194197,64575,5372
194198,64576,27203
194199,64576,54943
194200,64576,45561
194201,64576,22266
194202,64577,31552
194203,64577,36954
194204,64578,8189
194205,64579,27979
194206,64579,4501
194207,64579,58964
194208,64579,23845
194209,64580,57834
194210,64580,37932
194211,64581,19326
194212,64582,15711
194213,64582,47381
194214,64583,39846
194215,64584,42616
194216,64584,58554
194217,64584,59867
194218,64584,39187
194219,64585,27952
194220,64585,51494
194221,64586,54924
194222,64586,26066
194223,64586,50681
194224,64587,47669
194225,64587,39859
194226,64588,17970
194227,64588,43663
194228,64588,43668
194229,64588,54132
194230,64588,7308
194231,64589,16191
194232,64589,45052
194233,64589,15844
194234,64590,42902
194235,64590,50229
194236,64590,46023
194237,64590,26420
194238,64590,14182
194239,64591,39508
194240,64592,20776
194241,64592,19575
194242,64592,43497
194243,64593,57924
194244,64593,41126
194245,64594,8618
194246,64594,33888
194247,64594,11490
194248,64594,16368
194249,64594,57600
194250,64595,5301
194251,64595,44183
194252,64596,46324
194253,64596,55704
194254,64596,11144
194255,64596,59353
194256,64597,51823
194257,64597,13269
194258,64597,56599
194259,64597,46267
194260,64597,58541
194261,64598,40417
194262,64598,26907
194263,64599,29787
194264,64599,188
194265,64599,11725
194266,64600,58246
194267,64600,39625
194268,64601,25706
194269,64601,41750
194270,64601,51070
194271,64601,18445
194272,64602,56686
194273,64602,31869
194274,64602,21389
194275,64603,45731
194276,64603,8901
194277,64604,51235
194278,64604,57663
194279,64604,34654
194280,64605,37749
194281,64605,10197
194282,64605,6909
194283,64605,25292
194284,64605,8738
194285,64606,14100
194286,64607,30964
194287,64607,13117
194288,64607,54474
194289,64607,40760
194290,64608,19904
194291,64608,54458
194292,64609,48576
194293,64609,21628
194294,64610,57566
194295,64611,17112
194296,64612,53336
194297,64612,8998
