,ID,Nazwa,Numer_seryjny,Rodzaj
34064,34064,Glauberyt PM-98,8BNJX39Z58D4FTVF5,bron
34065,34065,Toyota Corolla,0MTMFSNB8VK3P41JC,pojazd
34066,34066,Glauberyt PM-98,JFM3AFAZ5ZF7NFU70,bron
34067,34067,Terminal Bluebird,5HACNJER83EP4R81V,srodki_lacznosci
34068,34068,Kamizelka kuloodporna,GR5118RZ6TYBWGMM9,inne
34069,34069,Terminal Bluebird,L5GTLP5899R0FGSRL,srodki_lacznosci
34070,34070,Radiostacja nasobna,9VTFBZHE1RHPJ8R5B,srodki_lacznosci
34071,34071,Radiostacja nasobna,RZXSHUMG88Y9V7HNB,srodki_lacznosci
34072,34072,Glock 17,355LY0UD5DHB62EHJ,bron
34073,34073,Radiostacja nasobna,3VBU9TPP2KHWX4G4R,srodki_lacznosci
34074,34074,Terminal Bluebird,GDAN15952FHGFC6WJ,srodki_lacznosci
34075,34075,Kia Ceed III,VX3HS6VY0WCUNHD1K,pojazd
34076,34076,Apteczka taktyczna,RVX3SM4G9H77V2ESN,inne
34077,34077,Glock 17,3MLYK0TB5NVUS4XDT,bron
34078,34078,Kia Ceed III,2M28BG953699JSUX4,pojazd
34079,34079,Radiostacja nasobna,MH5MV4YC659W1FLSC,srodki_lacznosci
34080,34080,HK UMP,PAZC654D9L7Z6HG2Z,bron
34081,34081,Radiostacja nasobna,411DY8WJ4TGFT6R1W,srodki_lacznosci
34082,34082,Radiostacja nasobna,JCNZY5RT61WXED1CF,srodki_lacznosci
34083,34083,Volkswagen Transporter,YB3J2BDP8SCVKM4G5,pojazd
34084,34084,Terminal Bluebird,BL6578EA70BERSKRC,srodki_lacznosci
34085,34085,Glock 17,ZAHNKH1LXZ9S7RUBA,bron
34086,34086,Hyundai Tucson,A5CMWT89X29WF2KUV,pojazd
34087,34087,Kajdanki,64GX4B6E9NECBVFGJ,inne
34088,34088,Hyundai Tucson,3GN2T16N0RBXPMJ0H,pojazd
34089,34089,Radiostacja nasobna,6AYGE2L02N9FL95W6,srodki_lacznosci
34090,34090,Apteczka taktyczna,UFTSA67B7UUN75GCH,inne
34091,34091,Radiostacja nasobna,R2KX61J43S1BYWDL5,srodki_lacznosci
34092,34092,Radiostacja nasobna,HM7Y947F80NRZNAAR,srodki_lacznosci
34093,34093,Radiostacja nasobna,D047MM2B5J0GBZRN2,srodki_lacznosci
34094,34094,Volkswagen Transporter,X5GZ3T1N095XJA6LM,pojazd
34095,34095,Opel Crossland X,9BSGAJT9449GU12KM,pojazd
34096,34096,Terminal Bluebird,71VLJYMZ1MGDL3KCK,srodki_lacznosci
34097,34097,Kamizelka kuloodporna,L7N49ZRN7Z7VB7S2B,inne
34098,34098,Urzadzenie do detekcji narkotykow AlereTM DDS 2,FZGHWA1S8DV0BJVP3,inne
34099,34099,Toyota Corolla,CRADKAL36CL6CSHPJ,pojazd
34100,34100,Kajdanki,7L70XZ9L7AP46TYNF,inne
34101,34101,H&K G36,G5E5XCRV1F76G3NS5,bron
34102,34102,Toyota Corolla,T3J92L4T498G0BT5Z,pojazd
34103,34103,H&K G36,AFZZCF331UE79LGU7,bron
34104,34104,Terminal Bluebird,FYD07PP775B8VE7VK,srodki_lacznosci
34105,34105,Sako TRG-21,FB2ZTPBD14A41WUPW,bron
34106,34106,BMW serii 3,TM1SBP6U73FTWHDSY,pojazd
34107,34107,Latarka taktyczna,XEFYCBB36188DD0S2,inne
34108,34108,BMW serii 3,RNH98XNG5FY9P5818,pojazd
34109,34109,BMW serii 3,28FLDTM48WH820WMU,pojazd
34110,34110,Radiostacja nasobna,Z6REP2VV4BJP6GN1E,srodki_lacznosci
34111,34111,Radiostacja nasobna,ZTZ0F6MU966D50ZP3,srodki_lacznosci
34112,34112,Alkomat AlcoQuant 6020,XWHUA7E76REBBUXRM,inne
34113,34113,H&K G36,J68EGXMD5DUBKEN44,bron
34114,34114,Terminal Bluebird,HRR03Y3J70M6ML3F8,srodki_lacznosci
34115,34115,BMW serii 3,VAYXJAZWXHWJPLLRW,pojazd
34116,34116,Sako TRG-21,1BL0PMHF0Y4VH5DG1,bron
34117,34117,Opel Crossland X,9ZLAUFNG2YM6V9NW5,pojazd
34118,34118,Terminal Bluebird,UMZD90SJ116XDPDT6,srodki_lacznosci
34119,34119,Apteczka taktyczna,LHLPX8URX9VZA7AL3,inne
34120,34120,HK UMP,RJALA39X4SSJ2GDM3,bron
34121,34121,Urzadzenie do detekcji narkotykow AlereTM DDS 2,YY7WR4WY36R4NCD17,inne
34122,34122,Glock 17,PFS4ZGSS9R7PCBV4G,bron
34123,34123,Kamizelka kuloodporna,LNZN7W095EF5RKEPK,inne
34124,34124,Volkswagen Crafter,HM0FCCB69FZVHB15K,pojazd
34125,34125,BMW serii 3,N8RB2SY52ZWBGP0UG,pojazd
34126,34126,H&K G36,PLX7W9K12UDYA83RG,bron
34127,34127,BMW serii 3,3GZTDDDZ66L50GCRA,pojazd
34128,34128,Kamizelka kuloodporna,9HJXHC0R64KU5KY7L,inne
34129,34129,Terminal Bluebird,BS0KZX70XUGA1J3NK,srodki_lacznosci
34130,34130,Urzadzenie do detekcji narkotykow AlereTM DDS 2,4S52VFA937777BHR7,inne
34131,34131,Kia Ceed III,9T154Y2F262CYM2VE,pojazd
34132,34132,Volkswagen Crafter,12WWCPCS20A5TNNW3,pojazd
34133,34133,Kajdanki,YCMUEAKUXHR1V26HK,inne
34134,34134,Radiostacja nasobna,6LM39MLY460HKJB0W,srodki_lacznosci
34135,34135,Glock 26,303G0X694TDLBX63Z,bron
34136,34136,Alkomat AlcoQuant 6020,BVA4ACPL6H8EUNWX7,inne
34137,34137,Apteczka taktyczna,JET9CJEE4JYCCMPUP,inne
34138,34138,Kajdanki,XNVXGM756ZJHZV73A,inne
34139,34139,Radiostacja nasobna,SHP1XT5W6BSJL1W2H,srodki_lacznosci
34140,34140,Opel Crossland X,JWWVS1DZ936KVGTN2,pojazd
34141,34141,HK UMP,GU881PD04DCL3K0PV,bron
34142,34142,Volkswagen Transporter,SP820ZEU523522TZM,pojazd
34143,34143,Terminal Bluebird,FLBZM2WJ3B5811DEZ,srodki_lacznosci
34144,34144,BMW serii 3,XHTXJ4834SJPGWV9F,pojazd
34145,34145,H&K MP5A3,XHR1CA6X36W3HB0PT,bron
34146,34146,Urzadzenie do detekcji narkotykow AlereTM DDS 2,J9YH9P8P3M2BPCD4F,inne
34147,34147,Beretta APX,K5FHVW6J88YP4VPB2,bron
34148,34148,Toyota Corolla,33SUSM1W5Z3YNEY7T,pojazd
34149,34149,Urzadzenie do detekcji narkotykow AlereTM DDS 2,HU2BU08JXW9E8MWS1,inne
34150,34150,Glock 19,5X80UPU30D27KU10P,bron
34151,34151,Volkswagen Transporter,YXLF4BL21K27K5UC5,pojazd
34152,34152,Urzadzenie do detekcji narkotykow AlereTM DDS 2,TSPKLR914TKT224MM,inne
34153,34153,Tonfa,Y39KB4082PZBCFVDM,bron
34154,34154,Sako TRG-21,7LGWZCEN9GT2RA83H,bron
34155,34155,Beretta APX,MGBMXS976BXT0VGE2,bron
34156,34156,Kajdanki,875BH25W199ME3PDA,inne
34157,34157,Radiostacja nasobna,7HDX0CLY0F31HDNLX,srodki_lacznosci
34158,34158,Radiostacja nasobna,LF6W1V316R7166B9F,srodki_lacznosci
34159,34159,Volkswagen Transporter,BCTMJ7CC4GYV89BZZ,pojazd
34160,34160,Terminal Bluebird,NRCHVT3Z2JHBSJWYK,srodki_lacznosci
34161,34161,Terminal Bluebird,D8SPT2SV3FYM3DYXV,srodki_lacznosci
34162,34162,Latarka taktyczna,5J8A4FV77LNT5VDTV,inne
34163,34163,Radiostacja nasobna,2WZ5P87F1N6FPVTV2,srodki_lacznosci
34164,34164,Radiostacja nasobna,2PFYHW1MXFBF8AYXN,srodki_lacznosci
34165,34165,Terminal Bluebird,980GKFM64NYLYY95C,srodki_lacznosci
34166,34166,Opel Crossland X,NWAWD9HP1KEPDU15A,pojazd
34167,34167,Terminal Bluebird,U5PN0X754FSBUYBKU,srodki_lacznosci
34168,34168,H&K MP5A3,P02LD8KV5H38XWG2V,bron
34169,34169,Volkswagen Crafter,NA40N4094ME89JESF,pojazd
34170,34170,Tonfa,DUTXLRF50F4XL590F,bron
34171,34171,Sako TRG-21,NVR9LZBG4Z5HXNN5E,bron
34172,34172,Tonfa,92LKKATTXZ1SNMMFP,bron
34173,34173,Tonfa,3FRMMM4R4A1ALJ8FK,bron
34174,34174,Beretta APX,NA5C09CU2SHBYJN6J,bron
34175,34175,Radiostacja nasobna,39UJDKYF2TRJ6RWWV,srodki_lacznosci
34176,34176,Walther P99,ZVNX4MC3725KJWBXD,bron
34177,34177,Glauberyt PM-98,LFPPMUJN0JPRGSUNC,bron
34178,34178,Beretta APX,WRNSNGWV1AVAEB895,bron
34179,34179,Kia Ceed III,EFYAS8L323GZ84GC5,pojazd
34180,34180,Terminal Bluebird,UTLG6DND7UHJ80UXD,srodki_lacznosci
34181,34181,Kamizelka kuloodporna,77R6H0ND6DU67JD9U,inne
34182,34182,Radiostacja nasobna,1J9Y93P16R1UEA3HG,srodki_lacznosci
34183,34183,Alkomat AlcoQuant 6020,M1XYH5F73YE8K9M5X,inne
34184,34184,Tonfa,NHSWPTRZ2JY4TP44V,bron
34185,34185,Alkomat AlcoQuant 6020,U8DF37MM5FV0DW06F,inne
34186,34186,Kajdanki,9DG32MXZ72UXHEFPB,inne
34187,34187,Kamizelka kuloodporna,M97YYWHS5ULPHS8K5,inne
34188,34188,Volkswagen Crafter,50D6G50WX965V9E42,pojazd
34189,34189,Terminal Bluebird,AEHV9V43X46KNBRXL,srodki_lacznosci
34190,34190,Urzadzenie do detekcji narkotykow AlereTM DDS 2,MPZRT9HF3F2KJ7PYK,inne
34191,34191,Radiostacja nasobna,P37RKUN19A5PBGVY6,srodki_lacznosci
34192,34192,H&K G36,EZG6FB7G72NEL9T99,bron
34193,34193,Alkomat AlcoQuant 6020,7NYEXMGW9GVJVVRVE,inne
34194,34194,Urzadzenie do detekcji narkotykow AlereTM DDS 2,0ZSD28B50FUSDR7ZA,inne
34195,34195,Volkswagen Transporter,4CYVA036690M9YZLJ,pojazd
34196,34196,Skoda Superb,RK86SS803FU2LAKC5,pojazd
34197,34197,Apteczka taktyczna,K4ERM9N8481T7MN75,inne
34198,34198,Glock 19,F35X983N578KVWVBW,bron
34199,34199,Kia Ceed III,J22UEURF4AFCG8HE9,pojazd
34200,34200,Urzadzenie do detekcji narkotykow AlereTM DDS 2,F75WJJMR5WLZ3L4TL,inne
34201,34201,Glock 26,5TV8EHF42AW6Z1R5C,bron
34202,34202,Glock 19,94LDGSX35YT3U33WN,bron
34203,34203,Urzadzenie do detekcji narkotykow AlereTM DDS 2,ME19XC2T4ZXJN3VU6,inne
34204,34204,Volkswagen Transporter,W28724SWX1BN23B73,pojazd
34205,34205,Hyundai Tucson,21BRF9S277J119VME,pojazd
34206,34206,Kajdanki,2TWBY9305AMSN4GKK,inne
34207,34207,Glock 26,1G442PXY6LJSBNNGZ,bron
34208,34208,Sako TRG-21,ZTSB3YA12RWMA3CM0,bron
34209,34209,Radiostacja nasobna,P6LXVGNC42J8CF5NP,srodki_lacznosci
34210,34210,Tonfa,ECG58L6Y90PLWEFD7,bron
34211,34211,Terminal Bluebird,TS5F8X9FXAT297MBM,srodki_lacznosci
34212,34212,Glock 26,UP4E6GXG9M3NP3KC5,bron
34213,34213,Hyundai Tucson,VKCYF35T44XL6AK30,pojazd
34214,34214,Terminal Bluebird,LNXTW7YF8LZDJVWNX,srodki_lacznosci
34215,34215,Urzadzenie do detekcji narkotykow AlereTM DDS 2,E9X1ZFV4X3T7Z8XKW,inne
34216,34216,Terminal Bluebird,461606SV8LSKPYPG6,srodki_lacznosci
34217,34217,Toyota Corolla,8DNTWX859PLCEWEDF,pojazd
34218,34218,BMW serii 3,PHZGWX5G2CT6SX531,pojazd
34219,34219,HK UMP,FYWB6F1A4SKYCYGK7,bron
34220,34220,Glock 17,T1G4X4P72B2F96N37,bron
34221,34221,Radiostacja nasobna,JULDJBP46BWR73XLU,srodki_lacznosci
34222,34222,Terminal Bluebird,TWYSSMB6XXMFJ6G3E,srodki_lacznosci
34223,34223,Volkswagen Crafter,ZU9G5XUJ5K1FT9AAB,pojazd
34224,34224,H&K G36,7V56400L14NL1U1HY,bron
34225,34225,Opel Crossland X,5WZBM6303JE3PEVVD,pojazd
34226,34226,Kajdanki,YHMD214R8R7HUUA7W,inne
34227,34227,Terminal Bluebird,JMNDC7724KXLRGFCD,srodki_lacznosci
34228,34228,Alkomat AlcoQuant 6020,UBWV14771GU4TM8D9,inne
34229,34229,Terminal Bluebird,J0G9LVNX9TFTL0TEZ,srodki_lacznosci
34230,34230,Apteczka taktyczna,VH8V2FANXR48V8UL8,inne
34231,34231,Kajdanki,L48FP0JF5A4A9PUH2,inne
34232,34232,Glauberyt PM-98,WTNUGRTK6PY3X7A8B,bron
34233,34233,Radiostacja nasobna,TF2SEB802EVHN6V6R,srodki_lacznosci
34234,34234,Kia Ceed III,9HZXWFFK98SHAFPYP,pojazd
34235,34235,Tonfa,W48CFZS78TNJMB6HC,bron
34236,34236,Kajdanki,79FRLFVA6PP4H9SEV,inne
34237,34237,Glauberyt PM-98,7ZEHMY2U9HM97F7SJ,bron
34238,34238,Glock 19,5J7EL1N559F5XF3TN,bron
34239,34239,BMW serii 3,8UDWG94M0250XVJNX,pojazd
34240,34240,Terminal Bluebird,7465AJU07JXU7XD3K,srodki_lacznosci
34241,34241,Glock 26,WND0HUKA3DDETYUGP,bron
34242,34242,Urzadzenie do detekcji narkotykow AlereTM DDS 2,6T99VH978AF2F6V2R,inne
34243,34243,Glock 19,194M5KWA6A9M5UXKA,bron
34244,34244,Kia Ceed III,M5WTL7YX3SBBE872V,pojazd
34245,34245,Alkomat AlcoQuant 6020,CPH6T9UH06H176626,inne
34246,34246,Skoda Superb,H66H44J2498R8FN4B,pojazd
34247,34247,Opel Crossland X,28CZJALK5MVS2HSHS,pojazd
34248,34248,Sako TRG-21,647G96CD2R5Y8BHSS,bron
34249,34249,Glock 26,W0PGWK6ZXHS087109,bron
34250,34250,Sako TRG-21,YLW0GXKS5EXW41HPS,bron
34251,34251,Radiostacja nasobna,HP03Z5TB83CUFCNKV,srodki_lacznosci
34252,34252,H&K G36,SBJX4VJ88TGCVZ6HK,bron
34253,34253,Radiostacja nasobna,42SZ95EG9CA31KFKX,srodki_lacznosci
34254,34254,Radiostacja nasobna,9WBE12TZ9W3DW2818,srodki_lacznosci
34255,34255,H&K MP5A3,CFXGYZZ11XJFDEHY2,bron
34256,34256,HK UMP,8BVPRXLD4FXDRRR77,bron
34257,34257,Kajdanki,AB22METAXX2M26RVH,inne
34258,34258,Toyota Corolla,X2ZHFYG3341NWANEN,pojazd
34259,34259,Apteczka taktyczna,RT2RRYXCXYUMHBZFR,inne
34260,34260,Kamizelka kuloodporna,TNZ4DUMU5065YKEFJ,inne
34261,34261,Hyundai Tucson,014PUE1U1AUANM45D,pojazd
34262,34262,Terminal Bluebird,16XN7D433LTYVD0PS,srodki_lacznosci
34263,34263,Alkomat AlcoQuant 6020,N1LSNF2D1CXMW0T3C,inne
34264,34264,Terminal Bluebird,6B5SZRE5053X6FNJD,srodki_lacznosci
34265,34265,Kajdanki,UZBJU4ULXBHJESGYP,inne
34266,34266,Radiostacja nasobna,CAYTUV6M5Z30LPWV8,srodki_lacznosci
34267,34267,Glock 19,HUCV1E77069GG59N4,bron
34268,34268,Glock 17,98A1ZU8K7NZP44H4G,bron
34269,34269,Kajdanki,6GYBZN7Y8KPN1F6KC,inne
34270,34270,Kajdanki,FK7JTY598H7PWJERB,inne
34271,34271,Glauberyt PM-98,97BACS4N61UTA5RH1,bron
34272,34272,BMW serii 3,75P4K1082YYXWEGF8,pojazd
34273,34273,Sako TRG-21,69MCAK4SXJ2M31RF0,bron
34274,34274,Hyundai Tucson,BUATZ4P471LFYPLBH,pojazd
34275,34275,Sako TRG-21,J4C41G5HXG162SUSY,bron
34276,34276,Opel Crossland X,GVZ7YA7X959LWKMUB,pojazd
34277,34277,Terminal Bluebird,49NCV3XJXG9NRH6GX,srodki_lacznosci
34278,34278,Tonfa,0M63SUXX5DNJ1N2ES,bron
34279,34279,Latarka taktyczna,CUCXZH8T19SXNYCRM,inne
34280,34280,Radiostacja nasobna,7GPVC9JT4PGZR0F0Z,srodki_lacznosci
34281,34281,Glock 19,9VNJ7BYV7UJ5F7BPS,bron
34282,34282,Hyundai Tucson,SKSSTTZ13SBPUK2MZ,pojazd
34283,34283,Kia Ceed III,2YP693WD1FRCE6XSP,pojazd
34284,34284,Walther P99,7X18TUSV63UU12TPK,bron
34285,34285,Kajdanki,MFRNXRPS56W74LUWF,inne
34286,34286,Skoda Superb,4YUVL53C17WFTC72V,pojazd
34287,34287,Kamizelka kuloodporna,LA5U86HM5WPD167HN,inne
34288,34288,Hyundai Tucson,HU6K9XJZ70H1VSMUN,pojazd
34289,34289,Alkomat AlcoQuant 6020,P7AGEX3FXW9T2DDU6,inne
34290,34290,H&K MP5A3,8YUUNKTN08EBCSF2N,bron
34291,34291,Kia Ceed III,N4E84V4W9CDR03X7S,pojazd
34292,34292,Urzadzenie do detekcji narkotykow AlereTM DDS 2,3E3JZ8JT9104W9Y33,inne
34293,34293,Alkomat AlcoQuant 6020,B17GNMHBXA3ZPHR7P,inne
34294,34294,Skoda Superb,WRHESFUB6SDCGZCDK,pojazd
34295,34295,Hyundai Tucson,X2UT3SVY26ZT0HWYW,pojazd
34296,34296,Terminal Bluebird,2UJCXF510TXJ51PZ4,srodki_lacznosci
34297,34297,Apteczka taktyczna,TEYHBM1Y2HNEYSN99,inne
34298,34298,Beretta APX,2G9S7A3E3UE5RLVYP,bron
34299,34299,Terminal Bluebird,WW5Y14145SVPAZ04J,srodki_lacznosci
34300,34300,H&K MP5A3,VL7HKVMC93KR7J9ND,bron
34301,34301,Walther P99,8YPCBMVC8JJD3RXG5,bron
34302,34302,Urzadzenie do detekcji narkotykow AlereTM DDS 2,5XWFKFY98XXNLE4P2,inne
34303,34303,Tonfa,RFVY36TZ7GLBT8DZF,bron
34304,34304,Radiostacja nasobna,T7TPH98C6VYEK827F,srodki_lacznosci
34305,34305,Terminal Bluebird,GCXPH7SK4S96J2BDW,srodki_lacznosci
34306,34306,Apteczka taktyczna,5TCGSTEV5HZY2XCWE,inne
34307,34307,Skoda Superb,JAA8BM2M9M0UV7YD4,pojazd
34308,34308,Glock 26,THMKGRZC9UMEYLFK7,bron
34309,34309,Beretta APX,A5KT13PH9FW6XWTS8,bron
34310,34310,Glauberyt PM-98,JL0903FD03A30CJYD,bron
34311,34311,BMW serii 3,BKHJET3J7A9DSSAF6,pojazd
34312,34312,Kia Ceed III,XGVRFVESXYB9HL31H,pojazd
34313,34313,Skoda Superb,PFBME7Y88HSCJW2X9,pojazd
34314,34314,Volkswagen Crafter,BPVRJRC5077B2D1XW,pojazd
34315,34315,Hyundai Tucson,3392SMAK9XJB94VRK,pojazd
34316,34316,Walther P99,7KPJ5FMCXPV6K4GW6,bron
34317,34317,Walther P99,4GTN37RU96XHUW29F,bron
34318,34318,Volkswagen Transporter,3XMLWK2YXFPYNXH7L,pojazd
34319,34319,Terminal Bluebird,5SGNCM588S32734XD,srodki_lacznosci
34320,34320,Alkomat AlcoQuant 6020,A75FT0Z00VMPS04HH,inne
34321,34321,Radiostacja nasobna,GTBAXCW13MZNRXZRT,srodki_lacznosci
34322,34322,Terminal Bluebird,FFUKMTJ20D78SH07S,srodki_lacznosci
34323,34323,Kamizelka kuloodporna,MP95A9J68Y7KYWR4S,inne
34324,34324,Latarka taktyczna,07FH1HP36H93DA7JJ,inne
34325,34325,Walther P99,BPLWTA4M6LBFAKGN8,bron
34326,34326,Glock 17,E44678WE5NUH9LN9K,bron
34327,34327,Urzadzenie do detekcji narkotykow AlereTM DDS 2,AWBSRWWE8UCAJX2T7,inne
34328,34328,Kajdanki,FTDKD8GE6A0HWJB0S,inne
34329,34329,H&K MP5A3,BX55M1EU2JM6TL6MA,bron
34330,34330,Glock 17,JMK7WPKG7R5SACT3J,bron
34331,34331,Volkswagen Crafter,DA77WBUG68Y58UM9L,pojazd
34332,34332,Terminal Bluebird,66AE5Y1A3N924UREZ,srodki_lacznosci
34333,34333,Terminal Bluebird,P1KLC8L42V0KAENDY,srodki_lacznosci
34334,34334,Hyundai Tucson,L88N232Z0TWTY936W,pojazd
34335,34335,Terminal Bluebird,XS35ALAM9EEGGFK68,srodki_lacznosci
34336,34336,Opel Crossland X,Y58L49SD3HX2C1382,pojazd
34337,34337,Radiostacja nasobna,VL9ZGUUV8FBHCVTMD,srodki_lacznosci
34338,34338,Kia Ceed III,ZPTBB2TG7PFL5RDAS,pojazd
34339,34339,Terminal Bluebird,1HN0422R50DPJPCK9,srodki_lacznosci
34340,34340,Hyundai Tucson,BEZTZ7T53MEXPMAA8,pojazd
34341,34341,Kamizelka kuloodporna,71JMUFB41TE7VSP2Z,inne
34342,34342,Tonfa,GX5ZPT6U3P3PSPRLW,bron
34343,34343,Glauberyt PM-98,DJ5AP5733CMM0JR1D,bron
34344,34344,Terminal Bluebird,UEP5RR7W05VZRBA4R,srodki_lacznosci
34345,34345,Latarka taktyczna,3WXWG61K3XBZTLWVF,inne
34346,34346,Kia Ceed III,K764NSS52PC63UT4C,pojazd
34347,34347,Hyundai Tucson,WNZ103VA2KYBJPZ0E,pojazd
34348,34348,Glock 19,T9XFG80012ZWNTG8F,bron
34349,34349,Latarka taktyczna,XS5VA1YLXNCM8CWAD,inne
34350,34350,Alkomat AlcoQuant 6020,MXB8ZKXC44WG1J6KR,inne
34351,34351,Radiostacja nasobna,KB9MRXZ236D95AMJ4,srodki_lacznosci
34352,34352,Glauberyt PM-98,FGFT811A089JFHPKC,bron
34353,34353,Apteczka taktyczna,XUC1DZ629CN24NK35,inne
34354,34354,H&K G36,E7PEJA714TC0TYJ2L,bron
34355,34355,Latarka taktyczna,UBGH6CZG4FEE52R2C,inne
34356,34356,Opel Crossland X,5MW31BGN0XV5N2KNJ,pojazd
34357,34357,HK UMP,ZCAVXR5P8380GFCF9,bron
34358,34358,Volkswagen Crafter,CM3H7EP7384A8P7TU,pojazd
34359,34359,Skoda Superb,SW99JZ8N13HGKFAPA,pojazd
34360,34360,Opel Crossland X,3FS9FFD96M9P5VGBP,pojazd
34361,34361,BMW serii 3,908U6MU77PFJY9SS6,pojazd
34362,34362,Glock 17,YKNCWPHK2HS8D6XYN,bron
34363,34363,Toyota Corolla,AWGX95AM7V3SANJ22,pojazd
34364,34364,Terminal Bluebird,PMUUC31AXR536AB1R,srodki_lacznosci
34365,34365,Terminal Bluebird,PMU1W51P4EGFKGKA4,srodki_lacznosci
34366,34366,Glock 17,XUCNX9SJ4R7XFCUMY,bron
34367,34367,Skoda Superb,VPZ1NNWP94UJXVJUK,pojazd
34368,34368,Terminal Bluebird,C674U8JG71YG3BHCH,srodki_lacznosci
34369,34369,Radiostacja nasobna,T3NEDJAZ2G9FKF39L,srodki_lacznosci
34370,34370,Volkswagen Crafter,EERVLMA4XM9EDMA17,pojazd
34371,34371,Urzadzenie do detekcji narkotykow AlereTM DDS 2,38RJ5J6P3R30B16X5,inne
34372,34372,Terminal Bluebird,ZKBSHR3H1H0WPMVEV,srodki_lacznosci
34373,34373,Apteczka taktyczna,XYVRFKU60A4PRZGHA,inne
34374,34374,Kia Ceed III,NK0E1V8Z6UHL6XHVG,pojazd
34375,34375,Sako TRG-21,R62C0LN93ZWCMDG02,bron
34376,34376,Terminal Bluebird,69J7BA6D1P7EX61KW,srodki_lacznosci
34377,34377,H&K G36,ZYVMEZPE409827EX8,bron
34378,34378,Terminal Bluebird,K2TWY0JXXHR12CSA1,srodki_lacznosci
34379,34379,Glock 26,T49CGFMX69XNNERCL,bron
34380,34380,H&K G36,7NLB6L249B18EZYD4,bron
34381,34381,Radiostacja nasobna,1TSFRLT95NYH0K881,srodki_lacznosci
34382,34382,Walther P99,SGURL0U21N76H2G08,bron
34383,34383,Walther P99,ZZAVWH1X50UVZBZVV,bron
34384,34384,Terminal Bluebird,PKHJATTL8V5BS9WN2,srodki_lacznosci
34385,34385,H&K MP5A3,XB1361A31UY32SZH0,bron
34386,34386,Radiostacja nasobna,A7LHLGX30WY69ATW5,srodki_lacznosci
34387,34387,H&K G36,EEXHYGE91L6GKS0P4,bron
34388,34388,H&K G36,1J066JRB3X4T0CR7A,bron
34389,34389,Radiostacja nasobna,H29W52TE0KUVW0MR5,srodki_lacznosci
34390,34390,Terminal Bluebird,4CJ3Y9C3XDF4LSPFR,srodki_lacznosci
34391,34391,Kajdanki,PMX610BB9RXDW6R9B,inne
34392,34392,Volkswagen Transporter,DZK8Y7B51AT09TV5C,pojazd
34393,34393,Radiostacja nasobna,TJW7SKMB634EFW7RV,srodki_lacznosci
34394,34394,Radiostacja nasobna,2YJS7YWS83J0MMH9C,srodki_lacznosci
34395,34395,Terminal Bluebird,ES9ZSX1G87RCK33V3,srodki_lacznosci
34396,34396,Radiostacja nasobna,AW09LPJG8RGUT9JEW,srodki_lacznosci
34397,34397,Radiostacja nasobna,U6L25GGA6AHEEBZRA,srodki_lacznosci
34398,34398,Kajdanki,GJW0424G1ZCHLGVH3,inne
34399,34399,Terminal Bluebird,PHNZXLBG4PY8PSU87,srodki_lacznosci
34400,34400,Terminal Bluebird,L5HG9TKD85N0F98T5,srodki_lacznosci
34401,34401,BMW serii 3,UZYUAAMG7L11TXKTV,pojazd
34402,34402,Hyundai Tucson,594CK5TS87ZHRJ0X4,pojazd
34403,34403,Skoda Superb,AENAXU8Y1V6CYCMC7,pojazd
34404,34404,Volkswagen Crafter,4VJ7ULU881GGLCYDP,pojazd
34405,34405,Terminal Bluebird,1TUSEB0865F381MJG,srodki_lacznosci
34406,34406,Radiostacja nasobna,RWV6ZLYR4CTN581FR,srodki_lacznosci
34407,34407,Radiostacja nasobna,DMXJS2C26T6MDJXNG,srodki_lacznosci
34408,34408,Kamizelka kuloodporna,WZ77ZGYA1NBNMC9ZH,inne
34409,34409,Kamizelka kuloodporna,T84LD1163WKA3NBR0,inne
34410,34410,Terminal Bluebird,ZFA1BT32XWMSTCARM,srodki_lacznosci
34411,34411,Kamizelka kuloodporna,EFG1U9DY0DGNHCWY4,inne
34412,34412,Glock 26,54C04HM59EK230ZM7,bron
34413,34413,Alkomat AlcoQuant 6020,JA08LUCW7YTRTTN1V,inne
34414,34414,H&K MP5A3,3DNA0S0T61CVCCXK6,bron
34415,34415,Glock 26,NA5BMHAZ4T3R802S8,bron
34416,34416,Glock 17,6ZPAFH9K7AEYELWMT,bron
34417,34417,Volkswagen Transporter,9Y0VN2MG4ZX5PAVX2,pojazd
34418,34418,Tonfa,TS59F9Y86DMTW2NDM,bron
34419,34419,Terminal Bluebird,09CD3TGM9N0PRPFWK,srodki_lacznosci
34420,34420,Radiostacja nasobna,5RG01SY18981VF3Z8,srodki_lacznosci
34421,34421,Radiostacja nasobna,E3MSFT8G40LFXKAT0,srodki_lacznosci
34422,34422,H&K G36,B6D66Z8U0KYPEFL9A,bron
34423,34423,Beretta APX,4G4FWWR72XV70YU7P,bron
34424,34424,Skoda Superb,WV0YTR9U6AR2JVBU7,pojazd
34425,34425,Hyundai Tucson,EB7BRMNH5X4V8LEJR,pojazd
34426,34426,HK UMP,PKDPN2NG9Z9SSXRZX,bron
34427,34427,Radiostacja nasobna,ME0MEACS3A0V6YPKN,srodki_lacznosci
34428,34428,Alkomat AlcoQuant 6020,WJ8JWCX946EX1HA1X,inne
34429,34429,Volkswagen Crafter,PBTDUSFL0Z4EE4341,pojazd
